id,prompt_tokens,completion_tokens,total_tokens
c35d8720f0f5ad6817b935bab65c33ea7977fdf63971ef23bcf439f65a6de61a,1451,214,1665
8e2d0f6b42e4d77d362d8616d98cee5a9ab458996ecd647112ba2f71972af337,1520,546,2066
256a6931e8435ef393465bb640d3682ee8a8a7efe4643c2b4336d84bb9670cac,1932,877,2809
3813af55d72c6f24f077a4568e16c75c0869cf645b42b258757b5958cb49643f,1147,625,1772
ecdfcda94995a940018fcf0b782d6fb7d9ff9b5fa02cd4dd37e6aeb9aa2ab23e,980,288,1268
74f723e68ed7de01fff68a1502a1bffe9163fc727c5346d453b4f35fe276e7c2,1039,207,1246
618462803635e8740db85c96cf22164eb1641fa12d0ff6499a8b69f0b23fb04f,1023,203,1226
3d24d30bc5c87cd896bcaaec52c74d4501eab56ebd658566fa9efa3e0ab180a9,1071,616,1687
5e956d16cd8637b5bb881e09f8cb6d07ae18558a31f1b6fe2221660909d1c78f,1114,205,1319
f166eb699bbc52b40411a5f9c0ee38cc24407503b3cade7c1568355a1404821f,1221,211,1432
3d94d3abf5cf01418203df66e47c241190b050c60b0dcee6e2e631ea4d0134bf,2116,1361,3477
9d49ff729af521b3ce0002f06033c836ee4c19267f6ce8abcf83a621d4ad11ce,1292,136,1428
a0ca773079169c1eaaf20bea75db9843eaf393b944f8afb01d9bf0f948009a99,1106,216,1322
dec1d83bf3d8e9d0cca98ab2e9c8289ed05e09d6129e554104a19eac047eb84b,1069,204,1273
985b6caa0e7fd22753ba94f2a47f35f87de44dd5a3651813df574ed7be3ba6a9,1459,608,2067
32b8ce108f53a8ff10c66abee42f2cbe8435b27fa498a12c2e76575651f341c3,1071,209,1280
c75cc16a0d1fc4209ae52424e672ad7ce569b0b4a69dbb9508c029d713f21a31,1393,216,1609
1708529b3d0672f57feeff0c02a7e9ed0dc8c389f691e8c79922c33a4eda03ad,920,208,1128
fa88bbc6c2e65af0609266ac487fb302a48cf1480fb2abc9ee6dd3c191045e3f,1373,886,2259
a841ab5d4bec9de49f6c3fc8af83da5edf6eede61e7fc1fa797859849626e54a,938,212,1150
66aaa455044eac36774a0c53b4f01b8ce8ff1f072b73ff2d1cc87e21813701c2,1550,700,2250
d9388e3d71ea1fa334c2d30e39e47009e879da8fee970b30f5fdad6133ec2409,991,212,1203
d677ecba043bfcdd7f6e48131a4f55820c98744ef292591ce18a7f8ff9e0fd6a,1024,214,1238
14f84d6616c808fe91d6bfe7078538bc586e7ed91622b2b74946a161677c7410,1313,690,2003
c6b5da74ea3f768436a31126b235a8b5cb70be9e5df1196ec4a69c7297a9a5bf,1380,983,2363
ac50bdcd961180c18455190228cd6f95510b9c30b2dddb2609fcaa1121e412bf,1297,205,1502
8602ea9a9fe002efaad9d230284fbd85179f0499ab7a981a45587f0433ed639f,1350,212,1562
ce4d5de0037c47b020a722936fa07646be2cac80a2837cc6aaf3982edd209cbb,1460,215,1675
7750635c80c9283ddc7ff909d2078180097ecbad5ffc765ce777a945a0fc1820,1064,211,1275
4aa4e2664c618a431308ae58ade8cde94ccbbe8808ddcd542e0db16f9fb948a1,2329,2713,5042
8b3b03637d3904cde9c248c2b06879299fbf252e4ad3c2a375bac5a2d8d37ac3,1812,336,2148
387fe95819de49b3fac47ee077f79f3b0189a30b00b1e89939cc38cc71b9a5f8,1383,208,1591
e1f99c8e754a11172daf108768fbf25d6d257a087e02346fd969bf5b72be9692,1219,359,1578
83b8c9126a8c9a3de97734209236399abf01effd1149e6f76c4663ddc2b9d5f6,1810,793,2603
747c33d1298cbfc404005488b33c29b5f5b510e45324492f461c843439bb823b,1061,356,1417
fe3133a4eeab5525d8be123433a3d3bc9fe7568e2c0174dc423ca13dba8aa1fa,917,206,1123
58385db4b6e614ecac5b1e69679855f80a2fa1befdd1e52df90db8889166245f,1114,205,1319
1c0935dbb6d8978fe081f65330b0afa071578ec3acba2779da37b8434bcfc31a,971,215,1186
48301262c31dba5910f76f5ab464cc5c8d49675de724c0bbea65b6a3ab844893,1191,210,1401
0d231cf94f2b98d7205831f91bd667f1cd289d436a68003355b88a1aa3e601e6,2270,796,3066
a65ece1a94743eca2f9e6cce462bab8575fddf642a798b5340094144becc81df,933,213,1146
bea65a9d0133fa0160a964bccd798c69bf9d3db3c406e3248487bee4a4700a7a,2163,1363,3526
49c4dcf63978f382f1f6a2cc1f189b2e2b5fa23d5300088cab6bb155635ff540,1474,384,1858
62bbf3fbcbf40de0b25a124b9936b8ec853e599fc323e691148f3a196b71e11b,1638,828,2466
34803b29c4256686f9a63dce3a3689cd012dd2609470de6c02212eedc43e3d8c,1163,209,1372
ccf87769a390473a4304162b114637f55dc93fe3c58dbf127924cb0efaf219cd,1389,209,1598
46fb81b8deeecdcfc6eb763c23a954b74e8350120a974e75c72541d5eec86729,1076,291,1367
25fc7f45a7d004a7724cd15333b1c4861101fb65f299c1a1e0da000176f4aa6a,897,209,1106
6c2ee000e65bb345232040eaab408d5fde402b892ed370971f4c16b251d33de1,1230,132,1362
4072d3a353d28098dee36a030cf78534586801830571a361629ca390f16cb8cd,1016,211,1227
e6337f6bef290acdc5f4b92d37cd2ae49df3385c91ab774ce74b545a0c12e13e,1896,360,2256
6c6952c77f2dcd6cd317c9c8346e1387c33025fee31e1f74089365f9ab9d8751,1156,450,1606
d2d0413967752f9f485daf8953fdf7b6b674aa30dc091f8efb04a96ac760286a,1742,781,2523
91fb828e9c19c27ee337ae908594e68a70bed47ba937eb19ddec39347f319002,1054,209,1263
ce75d062fd967343201e6306c7790f55666604c5f6b5502891e207d6d93411d0,1525,618,2143
101932edcb663b50d28ca595e81adb51ac6a6dd120fe5492d6084cc8c20a82fb,1059,221,1280
f825561ef2492596d30d218773d14cd1eca5d8ba25a55f1bc603755f6500090a,1101,203,1304
36a506ffc4629f0eca4598fa9cf904db37210a719f420b7be69394739adae783,1235,318,1553
a9f8900bf1d834fe6f339039476ab04c55a855705561fa53d083256b69ed38f8,1114,205,1319
99d04e17a2fd9549f50e935326c3ab06212d324c89741ee0367b7006cac51a93,1212,293,1505
cb52ab29c5746235c400bb6f33a3bcf442f51543f516df2bcd2a8fb967766064,1228,495,1723
6f2d121ba3535b6c22528725249f8484ca1f0501e89839acfac552cf75c1d0ff,1114,309,1423
5acf20938fc0360cdeb2edce27a2afd43bb43dbe7fac007f964b20b88ada9778,1303,694,1997
2ec3639143f5c5039af6f8eff75633791342fa03536aa4ba36b2a397a15fb2fb,1158,313,1471
75c8bac133236585019f7be47fd478106d499fbbd50d8f0b48899b619092f3dc,1070,213,1283
622977b518877920648954e111005a4e71f5ecea992cb1e9423040087ebd40f2,2092,814,2906
7eca24c018657c81cbd9592a5818b3f59293bc2fc65c36bf68c0ee5241a2d34a,1229,709,1938
54211ed13bc803d311d83b3de8a6830597b4bc4e5fd443b41cc2e7350b2da09f,1024,216,1240
977e209de05f290b558b0d5507176daedf9c8c3723cb70266b91894def9b5f7d,1075,279,1354
32cfa744a8171e5a7ce500df798078b896a48a9567784db3d2bb5219104eb90e,1342,282,1624
fe0da48c9df23c983b44744cf406aad28fb1049d245975f8dd4d4bf8bb1bf38b,1292,278,1570
4d1720dc27225e604f650dc6ea307c1980d9b0292df50c123e6e8297651e482e,1082,800,1882
7318963d773e247bc19540265b5b44c3c8ee5633ae39a698858c22314a26c0cc,1251,221,1472
2382b91a1209fd88a5b29a6bfc7da25e7745fd36231e883495edd95ca40d32a7,1578,754,2332
300882753b5bbf369f116a1bbf30f460d5737ba99aa7ef0a627aea06f11ecef0,1135,293,1428
0108d5ec80e1e850c4c7af657566a7155a69f571c8284e55e7121ba8dea9b7d4,2122,917,3039
5ba9b5ad67cca30567e7c2f8c5c5985d670d3e7777be7f23580adc4619d3f318,2202,217,2419
c8e9a60e6f922d1fd49326874e6ea04d05e7eaee9d9912a06320912f8b2e608e,1511,520,2031
fd4fc9d05a6b0a99ebad53647c4d72e8f13362c74513097dfd7a64efb4817850,1114,205,1319
ab540f5224fdf6aa80279f7b13fa57833689593f529a930fc1c20004343cd3c6,1487,245,1732
61379b8087c32205043c5bd2ce6a90490eec17d737fe308ea30a88137186455a,1331,204,1535
def3befb05543b8a8d0e3775cbf3938b73836c6104eac670708fde29b33d48e9,933,210,1143
ab04a6a83f8b0be8da01734e1942f661423949c6f9a91aac04bc60f99c467725,2282,1699,3981
56c4f3baff60ca6343c046d293ef52bc25f1f10857939675e58f6ad6e77711a0,1379,249,1628
8042d1af42b350745d84eabea7abc36b0c89f0a6662afd29e437bb2d2453a564,1132,312,1444
00cd024a3ce3e5d8cdbb1152addf0e747c724b92150e50742158c4bfc2c09727,1052,300,1352
74d301836965a9182925845ae82c1aa9f51decb04d11576970295634f7f2918e,1275,253,1528
898f0e21a21185c4dc05874571e42cd76269db8e4f1ee3422d5bcb7c009b49d0,1114,205,1319
afd104e95699038014230e339b2d10a1456ee5b8a95896c9c7dacfbe80c7e673,1107,364,1471
896d5bfc121e88ae3ee12223f1d65d954277c487edce2e81f5dca855fb900ba6,1259,672,1931
25ddd0df12a6166cf411dbeef8f33d8a600cc9bdd0f98d87dc27766c4b6e152d,961,203,1164
f88ba0418cfb46d6e010937e1f96b1e62fb2fdd0a8aaada91a2086d0683b9ba6,1114,205,1319
80a684e47534d631098f98c0cb058bbbe785f09a93372b528e195fa2db49b879,1302,217,1519
a9447a3cbfb64a52e3b509dc3ba9b4e82f4ffef61d007a560461eb4c586de631,1238,894,2132
0c1a968f2c28173a617b4191c633d2b66cb080d088fea3a107713921e5054476,1426,212,1638
98e5542f1882ff6b5cf2102e15a6bc422b1ca78f134714fdab9d44fb8365e924,1628,309,1937
21d909dc6f550c7d143321dc861e38609caadd032d69f6071b83d7c666c12488,2250,355,2605
2613304f8f4e93d070cb7e53692f34431e6e758fede32930e6b7c4cb6c2aac32,1498,445,1943
cd1eec8c8be244399251042c3e7f5eebdfd5ba7acf96a8c320a56c45295f76be,1042,212,1254
42d439067bb6bf5be2859c08dd628f772be8c36ca907539156decb999cead4c2,2246,1067,3313
93bd1dc38a9a380cc3b170860479df40344dd8e249830112e57415d179a0fc99,1409,446,1855
6db7a660b571f3518ab4650979216017f46f6c5f6c13f597cc17008d531ba95f,1298,693,1991
b7b0a8b992748dc07732c45fa160c9873c7d0ac67d68eed48092c9b17c890f72,1924,779,2703
7c4ff7284480ff22b9c2837fd446be599a1b7a9724cbac1fa4673cee08eeab1c,1368,441,1809
1b49581a8d0b8e59f29797ca211ca54fd8719939dc4cc3a10d73140949f43e4a,1396,205,1601
097585cf52478a9073d3258a013cded8a6822a4c4a7e94b6a818732911395b61,1691,311,2002
55643b84244a1e95a59ab872ebd5ffd054bb0b09483f8461ef97c0d3239f834f,1317,504,1821
3f069c2d492496a637502a18d19b67aa1f2c4829597d335e524fa19a1c762967,1114,205,1319
f4e6ebc317dd974c39ba3a9fd6f55d31fe4c50d7330550ddab70fa5fe987e518,1243,207,1450
b3e43b6aed9d64455e36a847dd708fef00658bf5e06b77b61b2bf3c1100ea289,1089,214,1303
3757ccac4fb9e733f611f5523fec2f9dca5bfcc68e63fd5ea52d24fa76b0b345,1172,210,1382
dd219879abac80275f250daa9ecc794f75546bb4c397ff348ffef2d202435e74,1195,207,1402
bb9273a56925ebe65f4efaba782f2f13fa93cc6b78501febc05fac4cbe8efe73,1749,1441,3190
648baeb52fdb56ca93fd426c230c7265f04aaec5da99da528a94f12140c9d2d3,985,217,1202
18012a0e7112283d0815e70ce6764a18d52a0a8345ac17594879445abcf1d7d8,1536,244,1780
3d328736845aa8bcaa51fda1bd694b334d4584c3fa8fb8cdefae70cd31240819,1424,455,1879
4c07e63b0ab2c971d0e56a269e3e916bdd06d6d17b6f7e4aa7658df50f68f660,993,133,1126
757cd38a9b95deedd5cc43332d95f5c59a057dc28fbe98dcb40094dd3e880f2f,1029,311,1340
30c1f6dd046b545d2497116eec4ec8df1aeeaa544422a485ce44d68fc1e569b5,1387,555,1942
f89a8e7d2d8a32bb2b4ad52bd48a3459a710c917d16c85cb68f106ae055cd87e,1432,637,2069
5a993ae10898ad1c1a12a7b602db5de4d303765d0f2fd8f2de28f50fd2f5d3ac,1573,210,1783
d9a9d1e464aaef6984faffb3a0cdd95637df5a9bd553ea1862ffcc37f0ac44b5,1587,216,1803
5653daa486cd5524f9805b089f1c7906d7f7ccf6e3787a51cb40fa9c349100a1,1671,437,2108
bbe3eddd52e49fcb3d2d5786118636c368c26e9b8090184046d381ba67bf39c2,1591,239,1830
310eada033d4f9d970a17b48daeb9833b63883a8cbc8be93f52ffdd315867e63,1500,457,1957
7e7b73c39b6b627ccf6ff5764dbcdb6cf1b9921abe3812dccf1b38b6fd7e546e,2298,594,2892
9694d4024723a59a7e28dbf9428230ff52fd760f60c1413982a04b1fcf84fbcf,1550,281,1831
1f8e89ec4dbc47224dda5e5cf7386863c17a0cde7b25735801d36a8aaad9bffa,1717,560,2277
e509fcf1d9541c27f3a59fb1c528fbaef4dcaa12df106a4cb1cb293eb18c689b,1113,216,1329
8fb10fee46ae6feebac9bedef4a41006b1753fc7d2fdc48f7c28bcd5406dd9e3,1566,601,2167
af6ba9e953e64d721510504407f4d41f1f0cdbe92ebbc7ce6225a325ce7f1373,1352,780,2132
d201ddee84564e49abe49f1a7561b0cc3176010065ce1155ae70ede2385e4069,1914,891,2805
eca68fc0b8b45acf235944dad25db0fe3ea244d5e4a0692072dc39d1955bb098,2329,1296,3625
d036758835cbcab08e91b361d4cc344d3de1926629c8ff1ce572b80354f5c36c,1898,1085,2983
0bfeb8cf860787ade3de35978e9d2a57885eacaa859c573ba4f4f0283601da22,1276,200,1476
c183f1c9524701d31f0b5269cec7908ad954e4d6ebbb810e71bf4eeb9c035e9d,1504,831,2335
40e82ba3ec3a90bf1349b18099bf4af7a78b83181ae3e69c042a913ac0b5ed94,1311,460,1771
ece08c3b582e853a022d3148aa5f7e93ab0389d00a5ff1a92829c0f8ecc20959,1548,462,2010
fdc1fb443b81b60d3220a9e316b089e1e4c2389e5c09e386d6a85ddbda7ea530,1399,611,2010
ac759283aa51b5b4d0480a56a6b7e20c5400c60fe7a463a1eab2aac5e0501859,1797,1011,2808
af2e91ac71abfe339229d05d4bdaea741a2172dc2cc06e8a467bb10cc4798676,1510,444,1954
ea329402b00257a2f5623e0cc18d1b8c17d1f49a2428d2bd1840190c410a10f1,1437,208,1645
fadcce1e00a63b082c236a1e1b8cb419bf5b42aa16f7cc57796b1be037290632,1285,431,1716
2d25089f271065bdf0f29b3aa29b49ecebbf2a289d9f81139ca6573affdd86ec,1060,289,1349
4a521167a008b0faaf5d9d26038109622c3425fb52efcd78418e5fd08aed3f84,1114,205,1319
3d42f8d8e06ae25906358b142e6d09b0af6546d0e0bbdb3629f05cf2e5caad43,1149,539,1688
1caa05b20822174af78dffd2e27572f623585e504196e4c5dea81b610f591014,1524,206,1730
035e80b437bd1a2bc73339ab6d4e78cc5588c6ef9058cd16ed417683362516e1,1058,211,1269
b7b9721d8de1fba359cf9c19c7b2e043f9b552a325aa5686e0d2ec288ada336a,1157,282,1439
3cf3b7fca5ff529bc74f861ab93bb8b99af3866931134e4410b30e46dec20ab1,1623,310,1933
41c1cafefe9bdfa9f0aed91e5af9ffb8f7d654e616d15aa640b7dbf33bd1bd69,1159,657,1816
2671514f6356e8af4e455b9c5b90d88e4f91b6b9c395a06f4ca42a36fb8d99f8,2099,546,2645
bd5840fa7dc413424d531883e340a884f3d3063292dc258350ba38db665163ac,1355,203,1558
ca0f6507e564ec896c4220ae3b6e736506f3000e663bcdde40939cb189073920,1404,239,1643
cffbc12753e77fc8b243aaa274485fff7c4d907aa9d6cbcbc00938bf3c5d5e43,1536,367,1903
77849b05d4734d384bc69d4cc6fbe56a0723bbe59df1eb60b0cad4c3c4de760b,1048,203,1251
ad2bee72b8228c0a224cb7ee209b52db3f555a342f36cde8b80fbac143457199,1473,429,1902
6bc3774cd0ec0d5cfad131befb1c146525654fa739a360736faea91756432723,1114,205,1319
53850f5a957284e84580f0a34368d08db2fc036194f2d318457e6016e3f0e350,1425,290,1715
f81e88532c0db20c9baff4821dc601e8ebec27a4562bcc68d1bb71e4101b2e36,1453,209,1662
b3075a089398bf894ebc0dfa0bfe3cdd2c1a03205cba9c6d6a529f26b1b99ec5,1161,524,1685
136a51802a11509212437378a867ccad4558cc5e5d74e5aaacba5a4cc7e42b20,1016,207,1223
c57128f409999cec2a0df91f5eac4e14619a853992dc2522b7418a809fc1939f,1249,359,1608
be787c7688dd31c14261b262361a99b575df4636af62e7766a19a262c5f7a677,1348,634,1982
b4f7a2e7c914714ed8998a1b3a40cd8fc76cd60244108b3dab9b0e390c9e6644,1090,215,1305
82f8e89bf9b6b6a970baed7f655fc46104b865cdb236a272d853be4a089f25d9,1163,722,1885
3be14c3a1735884993b9c3e0889900a2b33e7955453c0ba89f0238ad59589ef9,1541,279,1820
b00d8d8fbd25fdbc43d23e475a18677bba902577f415d56f868b9cc62d839aaf,1354,298,1652
2bc4ee43acbf06698c5ddceea83cbe07c655b065c1b3036dcb4e50374477df84,1112,204,1316
e5a5a2f16208bd1fa8666aa239608b1d272a2fddd2889e9bb2f0ecfb291a5b8a,1461,306,1767
8fc18dd79b61c7f159c5cf27d7cfb2a7f53ed926ba3ef37b6ffc50c24c2a5af5,1403,233,1636
c811f5e35be365524e08323a8acbf9a8f9d336e0a8e7d65bdd9e4a7a83b469e4,999,371,1370
da11ea7c476561895c3abec4a79afc7c1baea5555fde24521ac5425d77f3b911,2220,1306,3526
110dcbfef186f61fa37b613847ae4a6937aaf8076f7a68887338b4e96bfa2c76,1305,206,1511
358ce52dcf28be7036be6d33513f05fba6999f4af5960e203f87b9b441a9ed12,2071,463,2534
6285f82b95698c9fdc58e3d796ede4c4980662cb9b39eb13700cbd6796cf2514,1068,294,1362
01b74f5ba276a8f8e64c6bd9cd0f333b3c4d5cdcaada24c91ada3b3c9cd86363,1418,1492,2910
dfb349959c2b6e58d0606cf8864cb57d4171e7caf682a3ea6845a7c481c723a9,1022,212,1234
d9b1d306da815edaf5a29b3f8ee41877931ecb3aa38f6c27b172c020c7349392,1752,550,2302
4a155964b2240960d6657a25283c84f026909b0651bf684750d6e571c89c9dd6,912,389,1301
62ad43bda3515047fcc86ba1a915100a7e082896685e24612c7d8c525519fe5e,1114,205,1319
de654d25f0bdfb2e99f3738787a0b1ff9edfb2d635a96d2471ec8261c85f21d0,1839,1516,3355
ac74ca6a2e789e981c2e77c04d7533ef49829ff6718d936d5b83f24feb0d893c,1152,217,1369
e88822b974d1693e973238be324a9ffbe422dfee23e26c87998a482d7555ebef,1312,442,1754
4ae9b46af5a40ff3d4f0f1c0ab3de0018763dce8f777974cd34316a510ec2732,1392,295,1687
a8fb32fad48f54440d57713603e7b08412adaa13ab250ef7eaa00bed326cd587,1316,298,1614
1157f805895b2c8c361c51fe43f0c4a366fd4ce573fde6fe9259169e9411fa61,1351,215,1566
a92b38161ba2f24c95f7bd019164ba541b837389c3030ebcc12e9efdb9ce9256,2043,1037,3080
17c27c408e1282d68a97a59d14f54c86fd65d39f5316ab4306ec3a509cd89c77,989,221,1210
0cbc1be0b3b9c5def491913f7e6a745960261926a5da992d6281eb8bdfe1cbcd,980,214,1194
779c145329874d2125529d48e4e56b592049afc4a12b5035b005ff4767061355,1760,1029,2789
76626afb924b708a67fb7c128c620debec0b488fe7948063efd25f7184223b5f,1112,215,1327
5f5f72cf7a68266275966008ec6f1b77275bfd4fb0155ac3f23f97fc7a41ee1f,1114,207,1321
403dcf2ba7a5dec63a932c39df38d6ed2da11d1bb0c49aca2d2d362587e2c90a,1538,654,2192
88f67a4684d6ce41cdbcc00b4c3fa9f229a15b5b3a98172276a170991fbb3fd2,1224,212,1436
