id,prompt_tokens,completion_tokens,total_tokens
d98888b19ae6dd3ecc335428bf9703b006b96b455692f333a75453b78adfe9f0,1281,296,1577
2f6cb3c7865c7a5000c2fc13b3faeb582b09922759275a042d6aadc1815ca09e,2188,319,2507
d7b983fce7638965b54a68353d440350faae5ffe8bf368dd5fcb6f172b5dc6fb,1160,289,1449
c3885b4dfdad34400e9761476ea70c138d45fb5ac07725acaec47d75d1ed761d,1380,304,1684
a640847fb2ef2b0c52d332626231acc5d4a2a2bbfd09940d159f1db375a2edcf,1989,312,2301
07fcd52bc18e2e76e17bd9127c38a480e85f7c9c3fa6411ec78ee4c90559b4e4,1123,208,1331
cd58320e737833c4e5f5915df3a692a8186545de9a54747843a3f753b2cfc66d,2093,320,2413
71b1fea1bcc49f2d3b87d46e8ec4fea0efc77cbeb0a6d37b979a92b2f19a3c53,1478,536,2014
55daf9b1895aeff6fc7b759d131a423c495b51bc185a2da08acf7ce716f8604c,1191,359,1550
ffa5c6da20f7ad2c2e038ebd02e4dccd43b813a4c5304b3a2c04a0a607e1774a,1442,443,1885
1214c2ffa26789e14e696c10d5b4ba77492c5d9facb455949fada9eda4ba1585,1185,255,1440
5ffd3ac787e6dda327f0c9ae0f4082a472016d121ce7a08d69bd5aeeb74313a3,1027,213,1240
6bb50cd405362218eba725e4118cb746178c9b7344283351e8ee138b835eeafb,1305,288,1593
13b16da7036b0e139a4ceffb34613e34ebdf4100cb5ea8201a5987058fb08f08,2352,1909,4261
b71e40614c57b6a9e648307276af6255d07e7f73e55f659ad5180c9360655441,2205,325,2530
fc67eaef01070c00da957065e41c976176348081570af2e19cd9ecbdbe6c7173,2147,322,2469
697551aadd6b4afbbbb3aa3a1a4fb408a4c097277687bb0d4f6b7dfe0e46024c,1023,204,1227
d29499f2d72dde2557662328731e8f4de92fb37454033e1259e40508f3ff52dc,1165,209,1374
7fd6c0a83807945a08d5c12d9b5cad6639477b3841ae5737fe1eca34275e7f61,1015,136,1151
0c918655b0e172de03fdce0accd53b661caaced9fff511fa81784fbcb2bf6d3a,1082,604,1686
74218cba0622dae7b81e04526c07a840bf75baecf31d61dee489003cfac0d015,1443,450,1893
2021cb3fc0724635c19ae650c0517f2fabb4154e7c0f358da3c575648ecb2fed,1628,320,1948
425a0810354659f5daf2c91d0dc297f828a6d758bc9891a8a08f99d743449c0e,1426,213,1639
95bb613d67d46de3f2243a490d4522b573a2e147e74dd4823c9c44ffd4ad2638,1075,432,1507
d7eddd8bc4c16c8e99f800fe8fc9ebf80ab35dd30c830853f8a170d5c77d1f44,963,210,1173
505214eb6b8192d9979bab43c48aa7ac7eb4c1406a355bd5fddd883e1ff0efcf,1612,918,2530
7782d3db7db4a7061b06096b60ef1b2ef0d57ead6567ccfc709d571026bf3756,1205,319,1524
c28e9646caf15e55231d61b5a15467c7ed28363c6b6c1119a73b4d2991654fac,1359,537,1896
3f4f608d70487b23c3bd6be0dfba52211df68a6302234c5ff8ddfcc191841388,1858,781,2639
41d2e340e23e8f8954c983a6e547e9a1d41914231e47c17de7d7da6dcc8cb386,1100,209,1309
e2236478c3709109a964bd3af6c5198c1cddd5fe4e7339fd3c6dc8043d90851e,1210,317,1527
926e4138c719b58cc09cb59a93ccf83d1c2390941aee027655f51e5f5cd0147b,1255,280,1535
1fe794b7a9e41834ce4a4d2f977b2d3b678a537063e593fa5a1b8526eaf30e56,1202,304,1506
b4555436c3178963f11a0f68d91263eeef8640f4e9671b94917e14e0d21a5ec5,1005,211,1216
12c5901915239fa820041fcb5fea14c3d642a499403cdf409a4f96845d81a2dd,1094,211,1305
c2b419dc6e92d971d8140b8b59b414d4d4da7876f88a8671f1e76b6630291143,1731,494,2225
31465ea488e151e59edbc7b3824d83c170987b12a1e408b988ead8b7c7e09287,931,206,1137
a99b2197339b4921bc894571bd6747843edae7a44ac7acffaa849ce4e0f7c675,1368,209,1577
830f82ea163a7c2be1810693261b9236d22012b5ab19106e0f4f8ced05af0712,2305,539,2844
1d868f01172c0d1898226e4ee0b3f2c3be7fb54aae239bf676cb53a5a67aaa71,979,219,1198
0e04090a6cbf7698087903d2131ba801f25f395417093efb5b91172d22c4076d,1290,219,1509
5f6f5c121534889645cb34af188fb65792fd1f81516c40b5259c08fd6ac67415,1825,319,2144
a904a004c44ae8971f5a9f44b66177d96faa61341bfc938654350126af293ed4,1414,203,1617
eed476edc64f4a0d30864c8e0946f81d032e4e2aa6e7e9348b968bba4c583650,1694,317,2011
79d2ae1890f4411a9b72b0e11495e4b40e66a280fef2f0c69da07fa6a87d1183,1123,309,1432
cecc074a51be7a480d79549e48b7472d3727b13024ce3b707731225d8e6ca8b6,1642,934,2576
f35e271269e0cd545719e00adaf415ede9e1dd67e7627acd94c8ab1b21843578,1506,266,1772
a1ce0bc44fcba5d7078e23d63e954d3fdb7e99c5f65d306f15004121d4959778,965,673,1638
eb48bef44b89ae4ae9235348673d350f516e17825ce46b0b98e654503beaffb8,1584,383,1967
2ff58a8ee7b79f73513f976f84c7630180a24cea3a46feb1bc7e8c05821d4df8,2223,992,3215
90a8264102878a548186e027c9a57967ac5a5411e20f87f71893fa02f0e72e41,1038,211,1249
db31cf38453a9fa2325f4dad331b45f30dc2ba758f84c4e3e46dc2789fca9f2e,1504,363,1867
b92e8006f8cf6e3370b9a5cd459e8d79e57b89f5feeb61bccc5e09075ccac985,1541,595,2136
736ba188e7eca3d6a2bc2512f7f7fd5a1abc846f349b81ff3475ee6120783016,1088,213,1301
4dae2fd3a6960f346d197b8158e392a7b053485c30d6f65c245150634ce89b58,1178,249,1427
60a88bb11656fdb29d7fbdff5272319b9d3ed4569aca53588c943a3802223a92,973,213,1186
02855f685b33f7b48363b8e0e8efcd2b2c577653ec5db58b326430ad029765c3,2203,436,2639
844d513d1aa4535970b1072033d0d7f33ad6c88e7f63bdb565e287b94492e988,2315,1302,3617
5bd77997c986321c04c8f86f2ea747d65b7278b2e9c97e881dfb8022f98b04f9,938,212,1150
3ba0199d28df49268427d64c475a01da77af5d4fb962cbf3c7783017e6ecedb5,887,211,1098
540343f2107623be2dee60910b19478efbb1ce22e5a2d7308248f63704d1500b,1264,360,1624
3fe804cd9b20544697f2229b192e7e2bc6074569f0b9113055123baddfdb5dff,1036,449,1485
503a1cd5c73ccb8f4f7e0c817e8f2f014cc1743c53a4e27d015080d3c64df95d,1693,868,2561
af02c547ba934e97d64e5c55b7b9d6b4abf6a581ee51eca1883f59effc9f2289,1308,290,1598
0eea89d3db920429d5e429460451e16e06d923597756ad7e249158eed74267e8,1100,452,1552
88de0f13fed55a606b581ca994d0e1bbae727776e7c2b045a977ee54e0656120,1245,215,1460
9a7c717820781a07431f30bf0715197e038d1bba81c89f0e9739f1c3b7dfac84,1871,318,2189
f14f3dea67a2028145b7438ecff161588bb2852ff5d5131b0e5bb535f26019f8,942,211,1153
eb4259a8d59657349581c66ec3bd33c3d716f13a2dc7e916a28ee14dd67e94cc,1002,208,1210
c611272eb8bbca6e1941107b7db36d9044ad28498d9e4d048d0838264ef8e27c,1209,213,1422
b4c94028805424f08937b7715c6ea4de9ab790cc4aabbb99cc98ab50f39c25c0,1398,210,1608
057ed7b5106d23fc013538c290bdefd114ff4cebbbaadfd24f5679ca08f0cb15,2137,1883,4020
b87e1fe8387baed63d915afc2f5e02d7775289ffab86f439a31f9c4cd90a67a8,1123,310,1433
4702e6748c00eb651ec59fb93c53b924ec4e25efbadddb82b396c0d3128e7ff2,1334,294,1628
08ffb4291456c3e8b2933c65b5e6dde902bc247d19e2400f0508cce210be8cca,1194,209,1403
916d47ab46a20176b5ec59ed7053486d98c22017c96642ef0b730354ab946cdc,993,211,1204
78e6d32f53414e950dc0a38260527cb3111875450f3ff30b8da6c142498313e7,1703,537,2240
8b7a15f66c2696fb6b76dca89f66493212737a324df0c856a193eef58a987ae2,2106,1480,3586
ef0c841f2db610b4ca48782a32ebdadfe4afdac15e79a95f5ec7f40414860061,1350,287,1637
84ff1391c97c85687bcd7496b0fa9061e901ed05b18609c11adb840622328228,1775,647,2422
2e9969964edb2e0f55e5200638515804912fce744955221174da86e220d4a0f3,1043,280,1323
a90dddbedf94d08a27f6140df3f70416d9a7f86858d8952cfc4ca049f4f101fc,1327,224,1551
329988cafd45636f5e023959347c4ddac005570af624d5e0dbf49a3d4e8c1276,1621,548,2169
9349de666097be72d725fd58ff9f044ead19c7bd9c165979f8178bbc03009a05,1614,385,1999
482e34d40261f68a9e8d1e0ccd418ec1e8efdcd6655b2526a7f708d45d5289da,1802,426,2228
4d500b93c58e238a77f1bd3ac101a3522d90344cb8e2c498d77bf2ede0afd4e0,1124,374,1498
62ab013679d77fc30109f86acd2d085823c8755b3fe63f80ab0aa526bbe53e1e,979,295,1274
7d766546c4e1faa7bae5549e0787c91d728b4d82e8ded8a8f56f6e7728616000,2288,1416,3704
cdcbbe70b18fdfd77fc6cdc30905225b33f0bd8ed15e3a72f8b705d7fc88cba7,1241,465,1706
a6f58b8528a2f90608d1ed0bf87f3836b4c3b85ab03f09b9c715f5132bee4236,1109,231,1340
88b0036816ee448a50179406cb730ed2c4dae5b1e41e63fd7604871f62e00309,1402,295,1697
242a8e14b998bd35589a538f655facc28d304756c1a77b16d875c002d91890fb,1167,400,1567
366b69c95887271836aff1bcc914992f7d8d0039d29057b5d27bb06a27e9d80a,1170,278,1448
a470208c8203f6c601143df9a102842e413056545942c6dd22e774ebd749b4fa,1249,212,1461
b111ae28bb73e5d7eebdbf3545420c149eeca5aa6346a5c94591fbf5e088878a,1732,544,2276
6812f4764828ea8e6dd3aa5c05eebf6c3afcffbe215cfb6d03ac0ccf5179b1a4,1022,300,1322
c006c641e8a79acf6f73b9ef32f5889985461b427b9f781c36454980c27285e3,1187,292,1479
2f69fb0a1970153ce183366702c73165f8068865d730324efeb852736959b352,1170,469,1639
5b1e5675abbcf271df89f1f933108cb7fa114c6697eaa08f234d33d794864021,1233,407,1640
0d224716ca52901e9627bf6e352e53cacaf173aa8dd4e1774229d8fdc0a7c39b,2300,824,3124
5263116d3430de855bef081a53b2e50b4b8b58041e21d51b9852a8e2e288aa72,1189,215,1404
743364f7ba8f8e2938776b6916d7620a49e3e213c6a3da63e1a87a824891c651,1105,211,1316
c68dd670ed94b45f8d6c016190d88c210faee436c92ebd5dc7c4bcb29d6f89c2,1062,213,1275
06b43da6eaab72c4c7774eb5ef1b4e5a12d871820cd46cf4545b89744435e570,1080,295,1375
b7ef9aefea42b859ff60a2767d6e104a41e85f676bb5f021b104679fe6f49c31,968,375,1343
1289edb22cae063a3956e294cc577987881e7629a1fddd3febb1943db9621b7c,1294,219,1513
bfe6313cc3a5aaa8c24b4c5250550e890fb7dd37930501c391436abe3212f854,1071,208,1279
62921697c449e9657054ff22fa319e5fa77d03916adbd8ef7e8f4638e7920c9f,1633,331,1964
fd7ef360b5164b9332b2d0d5c365fc413cfa5934eb27a96b34d6203dc3a98e8f,2283,1186,3469
61937a3709ff09d8230e21b19d835a00a1305981ebf53763a40f8219e38dc583,1025,239,1264
bf8b89145c5e62f081006be6be5994fee6613aaf4ffcdbf57478ad904309f402,1123,205,1328
3e0b8685761215dbc211f6e3f91478214cb9ab1038565b9c82c59a4b6dc50252,1653,315,1968
3fd7b5d1878cbf93700fa50302980765190e6e3f12c500cedb9bfca72cf38734,1090,216,1306
92e82e176c2f8ddd0a4dfd829dfbf9ace36e4dd64e8329c9bb20a7d65a5e85a7,1195,211,1406
903326e1b0614bf949137925a46e34e6c8be77b775b0991d01dcd31db7c1fb3c,983,302,1285
b1ea95d88a1b8ca6480949fbce93e97614a58c271892355a15be9e51e8d77417,2161,659,2820
2a4eb9f06241536e1073bd9075d8c909ce73f21ad4193cd68376e7e21b6e5b6e,1331,289,1620
