id,prompt_tokens,completion_tokens,total_tokens
4151c27d1637fcdb0ba998a3ca82ba722c3d551d1b8dafa1d33e5ed1c222e783,1243,312,1555
0fcd49f39d1cbe417948a3add0ee9c9f1c1027f76ea9981e127a3ab314697e49,1895,321,2216
9e781e453c3e578fce3b7cca3fea55e479439157c021ae9f338108adfbd9dfc1,1124,211,1335
5a49bda9b6643d06030fe85df5845d1dc61a6ecdc58bd529ce0f1054489d9cb7,1814,312,2126
05d7a943d0e4eae990dce36a9b508631c38dcd82610d236ca0ceff35b965db61,1618,332,1950
b076374b5d49deefd7ebedcd33c031d23daec851d49bafef02e04bde232b249d,976,213,1189
90f747d22c6d2bd204188c7e3ab2b5b981d392df14b52fac82f4a1d5b45c125b,968,203,1171
eb2787788cf4e0b81a8a529c61ffe3ccca689d870079394742f7cf881fd9bec7,1077,458,1535
1431a71610f8acd7a8f9db542a933d220f8762c633976d9ba366446c4a5b044e,1219,207,1426
5d312efa3b3f1eb1f4bde426e75f723814d904345e5a63939b96acadcc4beb16,1278,213,1491
f0105308a049a34127a04e0865718a1429df7b1ecc5668891aae3e3ef7403d36,904,260,1164
afad73455093b0f9213ed7f76f5566e5c4cf9bbb50a369be06ae1e80f2841e59,900,207,1107
48b1803bf68d58b241f8990727e12bf51b9c1fe3a1fbaffa96244f9af528eb8e,1500,209,1709
fd1b910bffdd6dd821cedced8010ace710dd8f7aa4c3e8160386758212efb61a,1053,205,1258
794e4c249a9c63f5857d84f9cbb8eb9fc1baa5f7dc89a6a18574520dfbd2bf9e,989,206,1195
648befda028209cb9c69bd0bececa5e829e811a35ce73947a20b9ef7c1ddde2a,1298,365,1663
3cabc75235678dc57ff1ab429b592c53874dcd5ae40cff915acd6bef2663a3bf,1346,205,1551
4eb8a48336eecc4e89b572d26c2750a33dea5f43dee5ed82bebb070307750feb,930,203,1133
0c875564a959df2fa8b223b0680df0f110af274c4638fefd7be3e08ab37d5950,1644,322,1966
60e73965c0178d9860c0362a9a1e5a62376ad6af50b837b32eea5d55e9ea60be,980,293,1273
9aca034a7b757ed8664c8252c3ca814d2d39ec51c7e80ef92c30304f508d1b4c,1504,867,2371
f0814e2cd5341bba71422ec63fb2f7954e4f62fabb4d5c91e8ae68c685a83f72,1128,220,1348
cddce1a6c284438080d7f820cf64d3e923ed6859d3e6f53a93e61f58658cdec6,1744,326,2070
465585fb13adbd6db5eb5c573b913be11985ab707a63c30c331ef2b285d7deca,948,215,1163
035b7eabb2798585cbfb20de595614797493e31192e71ed2fdb8ac6cc2e7b2af,1387,207,1594
e07e18e4ef53c3f48521f44006baeacb112f0be3361645444c958904ef4d28de,1515,210,1725
91bd584da4b3c399be210fb61ddae2c3af932a38c370b3808856990a4eb49475,2289,314,2603
350fbad7e4576daf4a54a844f90708353f712d78cec1b4990c6d3b828d375b43,1042,212,1254
f5efb635f81427a448824d1dcda230a79c2e1cbffd6132d245110a347dd75b9d,1124,205,1329
e324db62a61eac8a1850659470dabb9e72f146e8c84e3a9f085e2a903b9c9d18,946,209,1155
5fec484fe51e1d22e30b136336b48597f258e195618bce25b4aecf453f92e446,986,200,1186
49f6e5b80b00d6e1beb91b938ab5c85b8d657d285a0764deacbb8aff9b5ae32d,895,211,1106
5a212a588b616adf147e6636b4410acff6d7a7802cca0f0551d9360f2626a59b,1544,201,1745
351bef1065b18114109bff07dd1d2c30777d6c283e7fc8bc29fcceeb00ec2a31,958,209,1167
6e1c51cee3fc1de4896dac64bb5c7b501f6a978d12dd5375df03bc76b6780103,1184,208,1392
b65a13b964701ea4df0f3d39f9993efb00052a6deae4e6f6e7b3baf48e5884be,1145,601,1746
a8353c89d4e335688e1461cf1f3afe4cbf678c104fc3312e99bcb5c48694264c,1681,787,2468
1f376f34b84d2ca7d34e73a91f5f04152b65592954d3a798eda366e98695c94b,1831,435,2266
d0e2922b334678fcb470a9eacd7d8b8ea676cd7d41f89e1acb7bc974acc538b0,1040,213,1253
03eb009efb2327c4befe71f4e25d1785cacc77675c93ae8f91e6ad1f89ec0f2a,964,365,1329
38cd911d59f3efb3a9ebcaa9be5e6376e16aab0333f36922ab33a81fcdac5e08,1111,451,1562
5f6607696ff9f50f6de7f3747efe15f2d86d36c89a3bbab6306272b48fbbb132,1277,286,1563
6d25013b8bb25c3ba162740caa97053985fd67028b1aca1d16893bff55399e4d,2205,1236,3441
d7e8cddb2191ecf95f4a7429235e2a0f13e79e47cdb5469e7d958bab7c23a5b4,965,306,1271
7bd536d435c8153b9787619f4bff1c54689f1d599c22e0013d97483f17869d06,1003,203,1206
67f65fc25594d5c285365d0f518357042f279067c04479b8e5dd5c7cb284e6c7,1018,303,1321
44f0154aa8dd60d7bc5d158466443ece72afd0658d29b0780386f68a17694f86,1209,251,1460
4c3ab547563d4c46e90f4b98bc927e7166bbff4c159e0da452c9e39478710fe8,911,307,1218
032501f3955bbd14d555b598b75b4d630ab6c0be102235cecf7ae4152892eb1c,1252,459,1711
a1bda5dc0caeeb436cc90b810d02d7c5cd0ef9c7474e1f6343ba9e090b54385c,1115,216,1331
74f1ea4810a764da0b8eea63d09de3b47522434f314690ee4752a54a0fc239c4,1000,207,1207
0fddd3ce119ff6b8f05b03e1685224fff92142b9e496498c404108b17fa8afe2,1213,305,1518
eee219d6807d07df15038864cc15c2adf52c5d5193b60ab75fc4c07b9aed6c82,1032,362,1394
b7469fd0bafc717b27a117cc951a22d91c86afd4d7a5144fe9944a6defd31585,999,205,1204
5b8032f7d227c400c14c9bd2da036ec7e59dcbd59d763655b1b3dfe483d002bb,1124,214,1338
7bbceb86c5b24f123fb24166c463a32cb2782bc4184e119cd9c08fb6f1f72920,953,332,1285
87994f00f027042b12e9ca920cc6e4ecadbb9a8d0c47f32055ae649315508041,1211,210,1421
e699ca3abfbcb921dcb270df4cc33b522de654e181433c2c46badf399d672838,1214,321,1535
af640332052d3612d4c8f5e93f26052761a40ef2cfd06da7a6063842592937c2,1423,210,1633
886adfe0817d8cbd57de0daf404b3a564dcf273b0a4cd47179d58161b453518d,1622,318,1940
ed72c12f8ebd68c3cfc385772a9041aa4ca16838394aa767847f9d1ed5a5170d,1507,280,1787
bfd7feecb9e81cd2a72bd599bb8647cca774dcf091548b0e164bda0ad2faed0b,983,208,1191
beefc02e37a18ba3017c2b1ab38b921d1d296ce73d1fc14ea2e00a03371e954c,1939,551,2490
993b55469081fd2a83a78ada069f9b14d21ef8362dd91214046d136af7bee0f8,997,201,1198
cfedc858937fb9af8aee074295047bbc228b92be025c2f0b7643e5a76136e28a,1462,212,1674
a658a2c1b936f6382824a789c358009d5fe82a5b0155d261b7ded4bad45978e6,1079,211,1290
be669afd6efcf39c86abd8a280dcd97d442492f12c3c67131a3055d0ca2b0c9d,1090,215,1305
b32d85bbfb2c9f3d397cb550913d9500d257986b1bc75043a701870d440c764a,1557,211,1768
4a79440394aeac540ba8bcf9e48b91c68239b747bffdc97f795440c6d9bbeec8,1124,205,1329
c5572abee8ce855b2670760fc8d9e9d9b819cedf7401ddc5465f2465f1556220,1166,323,1489
b3955100a937bb5abe3f67836ec0dbaf256f99c3d4e1827c52508ffdb3ad2b1c,1385,202,1587
377bed07dc3456642ca286659ed0a4cf26be45dda7a5016ea1ef5067bf500b2d,1437,457,1894
d6d9abb8476c762ed81cbfa0eb29552d29a7e47d5f50466beee63cff32d96ea5,920,209,1129
9f161568e92454a8900b77176fae91d928e8e6210e1dc9ebfa9c55d57c2eb971,1881,435,2316
e05fdafb02ab67d274a44e9097af60e3023e4978676c259d345f0c14e4e350b7,1283,210,1493
ddc94e19bc04dca996c17a73ef44e83ebb78df7d5f9543feb9b8f869978e5888,1580,455,2035
5dc64a0a0379e728f2e965dcb45b44c84332c01ef140caa4c460100265221485,921,212,1133
a17cf21195b381ac8e4ac35e5112486250aaa1b30f48ac211895543b6030f7f0,979,215,1194
b92684f1c759a1014ba1ed6ad5957841241310434b26002b97307bf9a36b3e89,1380,326,1706
c002effc463aa7c0e6a085c5eb8c58f4d0b0dd767e267f437c955b7b08641e3a,1047,372,1419
09bcce122a798f6bffb17334d4968f94aebab8e3c7c931adef7bc57523cc422a,1116,303,1419
993e8157c0ad5c09b060583aea7101824de23cbc86e149092d0b59ed8d9829d5,2118,312,2430
d4f03f203d918f7febddb9173864b4bc77a9646e50e9e35ee1f24a1721ece809,1679,317,1996
9f1ca94c3fe5c27bbb35180284197c663bc1e53d581d591b568760877d07537f,1421,465,1886
6fdabb57544dee685e27b8f7ae024c9b644595fd89c4e08891b93a3ae9430c0a,1078,212,1290
0e270f3b3752c9f207817a23a188ceeb12b3faf7afb173f3654d68fc96d99a5c,953,218,1171
3176743e0ff4e8ebeed79676dba298053cdbbd60689d7acfbcee2535f60a8277,1166,620,1786
37f00cc997e3fc72a995c0b825b0c901d9eb3dc6dd33a7c8804b63945a42e766,2253,1375,3628
baf2444c8ba1e49254392807b49d217f5f05c51daa067a0ba62373557e221ff3,1273,213,1486
9ff2566775eecb4b3b7334d90fcaa7f5250b9d82760bb6c2e73c47a928981997,1133,209,1342
d830140f98404b2b5597f677affc0614ff519e8d9730aeb3c7bdd4e09efc5e5d,1124,205,1329
f45358a847fd7fdf2de0760766bf3985ef0e33bccf83a73c7b9c94b6eedd23f9,1045,455,1500
47e650c7ed03a53fc04c385fba20f58a17a4ac31256bfeb12b47200d1bb99078,1229,209,1438
5f08ba880cb787de17ec04bc69c64167b960dccf0ffd2224c44e5a02f404d1e6,1007,209,1216
8d8e101b17b5078505a96844f579f7f6c1d93b84165104c66fffb508abecec66,1824,318,2142
b340548429d37ffb6345ef62f4484aaba92e1e2e564d595bad27b1a814ad46d7,1075,284,1359
98ebcfac16807d657128d3bf4ab9b6abdf6b1ac3d72f3607bc00193c909cece3,1169,210,1379
da43dfe707c29ecae98a6a6525350aa121872bba8af04e508b9ba91525cb0c72,960,212,1172
63c2f849a4d5a9e18f1bb4d7d26a7def5f226fd069029b90d3c1f689cc68cd9c,1033,367,1400
b2a4fd8ad89fc931b3f9710eaa4d7be3f99874ed07764a44226c8c2ed7183b3f,1994,770,2764
5563113810461dca61e37630ddf0b618705638d88520ec4a6883af0a4eb0369e,994,202,1196
a09a78e25cf38c89497bb7a2a6b2ad1087de1e0cc36c6264cb13ed8b57f8688e,1225,205,1430
6a9026c320ed2d4d365a0ac4f80f4a4f455722c849e30045a3fac6d33ba044e4,2214,1249,3463
da236cd973585881a74d99671c19174fb0c389bc9760f6a59d6a59a3eef483a9,1593,312,1905
4216c575810fba15db33d8f4eb481c8b244e6865ce82462d0d35954e56ca0090,2196,319,2515
1c340db00262aab5d18d91d10d9454612916eb50ea82a975ef0eecffe9514f61,957,254,1211
1ab26c1056a2efe0f330e73ad4550de7b0c764e7c74885a81053f321fc44cf49,961,209,1170
cb023cd23a733cec8c53a9326895c6d0c0845d3d9e08ed8fa4bf3c9a8ebd131e,1090,203,1293
bb65f4751d57f7d63a75b7e3a22fa373b3f05864b9d484ef65acc634faab6f2a,975,209,1184
c770d77b7cea9adbbf3e797208466bba6ecd8588c74ef0b54cbe68a9f2f853a1,951,201,1152
ecfd102d829fa329c07460d16a3d77cf3a0b122d31f904b3952a4730a5ad9bc7,1571,243,1814
49fb5e89ff82cf51646c3803200403a5fc978523d3c1dea457c0092798525d96,957,206,1163
317c6d04fedfcaa343bb6c442a65f07a1e5b1b26f0d97edd940e3da1a386708c,1635,320,1955
a21046a4f7d8ddc674f9fab2c85a0ecad66fae750d93c8215d1c248cc88be5af,1015,291,1306
85682783bf0ecf4e0f73236f36b743abca46a2bee8da6f671f6f81a8b6287241,940,217,1157
fb2bdfef0b5c0e72055b0e85e1a11b617fd61e1ff1d15affae9c867347a9e97e,1124,205,1329
8bdd197e418ef0a7fb6a060c256fe84a74a46126c512360ae8f56f71cb55b3a9,1265,210,1475
afed96c369052a1b39ef00118dee86209121ddc87deed7ac619a0332c1d48995,1756,672,2428
3b11ff0f442e798dfb6bd18754555fc43552e72647e0330d374e2da1a73e750e,1624,409,2033
4f0773f43a461c92c412bd87d5dbc4297a77aaf743544bea079990dd49d6fd55,1159,213,1372
cb883d9703965e5c58223f4a6b42749eb37c94670ae66f04980eaad894f0ae85,963,201,1164
a72967a6aeb203fe97cac9ae1154279b360481065aa9433955ad7d52a0649587,2279,545,2824
f20e2ae6016f09881695e7d4281fb105b537acabca75ab1f320db8aabb7c8ab4,1084,371,1455
9bb9204db124fedbcf3d2925389e29884618408e9281c5b8f4a964a9c8612aca,884,200,1084
c584853dcf5085b03c93593493fdc43217e45ba0d43ce02b5830e633b97c968f,1210,209,1419
f052b86a7923fe2a84a7634caf1154283db20f038a2fd3da41e620c2649fd351,1180,210,1390
7625889a099472a4b30e0b6342891fe8657d66f97013962f62d494e32d99f898,952,292,1244
3155bdcdd3aacb84bd3702cbde9b7efdb2919ef2ce2161dbc71cd56337f1fc34,971,218,1189
c89866033bb89db145c36523f2d09492dbfce2c8e16d2cf3ed26c39ad82b3014,1041,234,1275
e0d3641a0893cec4abfd0cf97cb3d10a0701f4acc54b880e1674d7bc0c777485,918,207,1125
fa0fba24a6b54a5720a6e0eddb443e0f9ae1e1177ce13612aea671c4e0da0819,1010,221,1231
12ef43bb85fe6b1ea36a5cec59c6007d32ad83031fb0033c006e4e2f6edcfa47,1580,202,1782
61ab22bbd6b16107e8546eca54d65466c9b5bf065fd29c97a4773b54b0b786b5,1124,205,1329
6ee7a10fcf5c2009449f5cad660ae394dd2d5ae9b2dd3258731a04a05390ebb3,1248,216,1464
702d89d654bba8b46d3c0c05cc4cae52caddefb55d5d3a1bcd106c139d6aa952,2128,723,2851
2f538b9d2ef8a1347540f64ad918bbc55b0eaba05555dad7b4dbfb680b602e51,1256,212,1468
13e1c23b7b93d62215b64ee2676ade1a69cb0cd5f777b23f2a1016a10525d60a,1587,375,1962
c3aae138dcd09bb44bed8cc8a54407d3496fa8ec55fb76f63aa8f8f5fd7e2600,1492,293,1785
5ab7c6a421747f7014951f48db00a34f58504c74aa4729099c897ec184ad959b,1090,295,1385
8788f715fc7901faee6a4618768b5bc63b18feaa252eb743fad3b1c611cb92f1,2110,542,2652
6bc7f1908b5ae38f52d2b276caeb50715271321314efcbfb796bb3d627ab5c41,1923,325,2248
e70ed1b2c80258cbff0ebe31eec982c466d2194adde555977ab86c40294460b1,936,214,1150
2e0989b917175b45805927880be4ed6c66ef4b35e8eac42c76a6491ac387ebb4,1064,295,1359
103f5f1087c182a8345f8a729ff785a39eb8e34f257f07c22df6afd55da44ca9,1359,465,1824
5ddf104630096f14c8c6bf8aab0b7b5fc3d749d80fa78333a52fc3e26f3111a3,1153,216,1369
c67fc96de6f5598124bc38be77b1737d82d367309edd9849cb997d299eefc131,1125,290,1415
4af30ce569224db2af94d8c52a362bcfac3b2e6fab2ab9651b5437993213b6b0,1230,210,1440
2616cece815b7b80c46911b6286479918f3b44232a262588f88e8f4b17b41c71,1847,329,2176
757fff8daca2b9123f81c3fe6e391bf9755f6fc140d5d6b472213a8ae2e5b604,1781,528,2309
ed9d57a156f14705a31e3ba723dce7c591f2f9d21cd61fdde61bc2b0a6d8bb3f,1584,291,1875
e1265009e6ab6c7fe895bb029dadcf95b77389f3cbd19f974e52d44bcc8020f6,1042,288,1330
ced91f68a7b8d41f270508543a7ff62590ed171ed21d6104ea03eb5d438ac948,1018,206,1224
ea90a694fcbad8ab14ab9c2ebe7e0db3b29db8731a15c3486c1ea41feb7b0232,1217,322,1539
4b81e368235c904d230db7f25d4133f62f347a23b99aa10da90d26878fd56e82,1003,217,1220
c8c7d5320bb73ef37e23c95e0102d6a84e118c42d18a3b553384af6380461953,911,204,1115
1646a468ac58304c254e1d538199435040100fb420a3b7069794c5bff08af91e,1334,472,1806
1bf9a70c56a0fb4211b479d53e395a3c59ab22d4c342522550e3834300b6b915,1280,635,1915
263f355fb00dbf14f860af563f0923ebb1b3a2ccd808d07faa1436643c2a71b6,1672,435,2107
fb1284147fa48c82590e6e00add3e6b08af2de88d1ff52a00275ea56ce4c8fa5,1735,663,2398
d59980c4ca027ea2a8c4a0b1c04653f66608d5287120c2c30cbcd3186dfc3adb,1198,213,1411
b0559cfe7abe2a37cc494b71c84dd6ffe3a14bbcbe2e6a4c29e8d5a17f8cb87b,1124,206,1330
fe4888dd86e0d92c08053d950ff8c9a22fd0c3a200201171a681dbee173dde73,1048,205,1253
0d46d7fb1357f844255446d17122c2135fca266980311524c9e35a50db5142ea,879,201,1080
20d210f9fc2d09131f0c33cc37c164450e903ac51fa58777dd21052b1f15a689,1654,420,2074
8a1945488179aeed930fb83469f7c2f59f33e9470568fccaf23964e8dd1d8f82,1224,209,1433
a35f381907e3ae71c32287987ded1deeebeb39d29d84984809a4ed6b41b7d76e,1903,1488,3391
1b0d9655a89414619273cdc6601ec75359ecc8491dba3e2191eb7d2f9c1e3f5f,2235,316,2551
a7fe72e8afe96c91ac65b6f33e0c014a8b98b1a5d79ece729ca87cef88a2cac8,1241,207,1448
fb3786dd38dee275abbfc056dcc1b1410b9313a823df7cb429be5bdb242db6ef,2218,654,2872
a5036e111a87ec12d8d669edb14faba2432ceecef0570ff1af74de76439eda13,1102,217,1319
5cdb5efa87b30f06fdc8d840e9301ec97d5f8b438eb05614b255e05fe803a1e7,1024,216,1240
dc0cc8adcd56ffbbbef07947f01a0ea26d258e6b5872c6771d3f42729e25f7e9,1086,285,1371
80812866e109446ea310c3e28e75ca9e01e31ad970e2f3c3d95a7f37e43dad2d,1131,206,1337
485f6a84082792956bcce0e22bcc7595a3222450cfac7f6689cea4a0b1e22f74,2198,547,2745
5b1241644b715e03bdd9529533f48d5329be7639dba015d3c8382174a5820b39,2081,360,2441
3ea9497d6f693b531651f516a8a02b4753b0a139e24c57e7eae411a5f61ecfb3,954,207,1161
627e4c9b7498c00fcede7eeac2f1c935b38e5bce5d41500d6c9087379cbd25e0,1812,853,2665
33f527348f87fd2acf0485c6c07a8c9fa2dec0ec7c3ea962ea55b7dda9cc803b,1285,214,1499
d0f9285c7d84d82e4605b54d3d624c058a9871217645339e416d5ca895c32428,1049,202,1251
bedcd30c82ff7ca4cad7addb7666ecff140d6dcb19e6796d23ed5ff1744232fc,1133,216,1349
a60274948771a1eb51b80e14f2f901ec91747891ffc708003a8fa7fe184f95ff,2094,550,2644
0ed610213637fded34efcc8f32d82d567ba632729bc37c411724f4b1e3c3206e,1664,555,2219
2662445dc3a224726b57c72e41b54aaa576acade33c34ea21cbd0959e7e47557,1787,648,2435
80f1670e05c99a2b9f0dc76c9806bd0aa4e5dd3dd17fbfbef771bb29bac610e1,1222,208,1430
7c36a4b85d1263e2d886828fc299df84b00a00621830058ca76892e07b1d5bd5,1867,323,2190
a2ce124b081ea694e7687d1af8d0fe7fddb49120d27384773b189ae451860785,1589,296,1885
84c697611d451df12525d51042bf28171c298f589fe3dfdfe556f3dbdd966f7b,2272,1029,3301
fb54e4b8b820e130dd923235407e5b9d02c2b5de23a86c2154ed181af257fd35,1106,369,1475
3a9e8abfe7cd081b8313580c3d874af5b3666eabbc5710ae4949785527a99c5e,2168,676,2844
14f05994a3ec085203336f1c1265dae2baa84c029b270b558a46101e3461db30,1222,216,1438
e60b056f2fb76c2add219c7840ab13c88becfc1b3ae22954034a554d19a378ad,1124,205,1329
75d32e7da2af8314afaf1bcb64d09f41a86af7c2d0a99a37c593c78d74f527c4,1124,205,1329
da1de0735633450a3eb6a27666f80af3c077c8a5e9f8f910499a0aa5f5d94413,877,207,1084
8a911e044a8edf9a451e2a5a643b238c2dc691457995827aa1f3456a6eac6b0c,1032,300,1332
e94f49354d4132b7dfc191c6fcd8469b6b89138765371c330144e3f1dacbaef3,1603,367,1970
7ce2a13256a078900326011ad6d3a6c3a0f2b9fd76f4fe6a96b2710fb581b23b,1009,388,1397
1be51dfea9dc3219b2c0d0333b964447cb8f94ccc67b0df5455e926c33c66d0f,912,209,1121
5e6c1f08d5cfcd6abbbef04dfb121a336b834aece68d7f9e929dd9cf8d6d8411,1051,204,1255
54a15b2f51c77ec410c4a59e26a8100d897f459cb00e74b2466308bcc2651bb9,1120,253,1373
82f4eb599d298b37c0aa577cb448bab16564d6d8e87bb0af9ded9f8874dc26de,927,216,1143
55423ee4b115ad31af0d157c6aca0167a7484c75a68efee675c6fab3d4270c49,1316,350,1666
b215025199ec642cdc326475a8c01b230c01eb1ef12518fe6b66d4aaf7e7ad3e,2244,557,2801
62f1951fa0441688ca6cd3269ed5b1b6aa91708f336bf8ebeca36e48d9c93f95,1173,211,1384
2fbcd3f26f352dc8c51eb37171c964cb4b3d0a80f77cbaa6f595509e80bbbd01,1120,213,1333
6778b713cb516db4af0ee2c9447ff9d862e0cce97b3070d5081da69f9f872d0a,1614,211,1825
160d61f95992744cdcf3a9e5ac71be1ecdcadcd87c5d22950ab2a400f8368caa,1033,292,1325
9a8411db45eba990981084971a08b08032dc626ea250f4c1ec46c05f51535fae,1233,213,1446
ea4432788ed98edf4ec2b3fb10740b39a93479f64a2d0981360efa8a502c6c1d,1427,595,2022
787c5f195fa51219aaf20de7057475ecf095732cc6d9146a504020dea9d9923d,1411,376,1787
bdf668d1cd8ba33207b56b24f70145e8d2cbc82039595a07939b4b51efcaf919,1112,325,1437
7ceba8242f575162cd0ea8435b12d5dc25752ab213914941d2cbf3c7329415f4,1184,284,1468
6149d72370d92764b2e0b77ac75eedf4d35fa37bfbc35241b073a853371eb2a3,1025,370,1395
cd59b7e916547585d199dc21d9f793505dbf050840ebd1be138a60912beb3d39,1124,205,1329
445c9c1ccb97f672a1db5272dc63dc894ccafa56948d6967582b5c9dc8eb100c,2274,368,2642
5d3a98860b2ef256d03be932f56642add32253b67bf6e0c2b6986eaff2ebdda5,1580,292,1872
845f707ee7b65bc12f463c2e2b6b584f663ad37ab4991ab297321574ec5cbbd5,1438,216,1654
25c38d4bbad2bca0c6ee559b28619881653fae9c63b43325055fb66bc147f187,1190,1045,2235
e02dfe48aa44be65ba71476ca0fccd5758305f339a3606939eceb63d76bf489b,1102,442,1544
f7337d6a48a9aae848cb146c078b8048d9db01b1c5011429cf0fd2b1d4b8d22a,1923,584,2507
d9b71e0688b51fa427a5a8b6d178c7ecafcbaaa930f06ecdc725051ca8df04cd,2021,321,2342
ca10a68fbd5de76d0ddcfb6964d3ab962f6922c5857b4b632a328ffa6d7d6878,1272,213,1485
99d38e2b27f8ead91f3aa505ddabb68eaf5ec6914deec766e7d2dba63ae10021,1213,202,1415
bbe40ba0be24e42f5b6095ed4c7bb88f591a01d1efaddac467c76ce0ad0749dc,1615,320,1935
4c3294368b6d7b7698121f8000ded434f30cec974efb0011b5f8bbe57abb6f6c,1273,209,1482
f25737da7bf3cc9390154a51d65d22690f4d4da09d95614756c12419987b1517,1119,216,1335
4e54041dcbe96f577419bbdc7bad88bd40496ed36bc5ec169237f9fa75f20ea1,972,199,1171
fcc458277b45e26875cb44772810b52b59461ff8aa85bf7e6ea2b756521354f7,1257,385,1642
96b39fc4df0b3c8beeb272d373b39ae1822566f666f7d12e7dfa1ac409ee543d,1124,206,1330
8a3b37b6c1b68f26f4378e74666ee9ec3e1d054a5efffbb858dc950771cd7552,1334,212,1546
a480435a7de4a7ceee7efa4a7c6ff9beea3d95308270e55e23083cc0aba78658,1448,465,1913
a849089876a0cf871573dd7a76629e00dccd608863e3ad8a0d82200b39487b4f,1053,206,1259
d589d281c17fdc23bb8bf95ee4a9eae32d4d821ae9f29277d21a575ed82cd58b,1206,319,1525
5a25ba60ff283583fed132ae00e6f1a38cc5935dee732bc4fb5177129fa5677d,1042,213,1255
e27fcf36add93343a88d596d0d3aff4db03106522d1c832efa9bc9ba9fd517b4,1388,495,1883
9d2d6bd39880615cfc18aed7d6aa219ee8458a42aace3af5f8e204fa73479e68,1108,209,1317
bbfa272ee62629bd75d24f989cdb59da28c2e3388226ef7c14871c72fc8ddb09,1011,222,1233
64887ed710309be9626e81d1853a0c73fc9fcb413a8b6c09424ab0b027bc9ded,1184,213,1397
ed993c1f7a9d5a969b28d1648bde9cac43c12067e0823a504e5fd6dafc49159d,1295,276,1571
abcdcdc22c6cedb710d8810108e8c9298858ba585a2a98805ffb283d8d506019,980,268,1248
c31dae750f8cefe2b7ea798f51a1c244f6207ef7b9877b78b0c51280598fc4fc,1068,366,1434
c896a669a56ce79e6451307333dce6f01fde3a66cf1ac2ebe4dd13b94a66cb1b,1070,201,1271
b51a67769284060eba38ea91489b8aeea01dcc2240d268a59453226acac835b6,1016,293,1309
